Keuwl Accelerometer Data File
2023-11-03 09:58:31

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
3.5450256,0.858204,-0.111577,0.283276,-0.101797,-1.716919,-5.033684
3.5500305,0.822291,-0.181008,0.043856,-0.201954,-0.374443,-4.845879
3.5550354,0.757648,-0.291142,-0.157257,-0.335133,0.745300,-4.496201
3.5600100,0.719340,-0.427611,-0.399071,-0.492031,2.132149,-4.305519
3.5650146,0.616390,-0.520986,-0.564271,-0.599189,3.105049,-3.700005
3.5700197,0.561323,-0.611965,-0.755808,-0.699588,4.264816,-3.378883
3.5750246,0.429642,-0.664638,-0.925796,-0.758957,5.316994,-2.566093
3.5800292,0.302749,-0.722098,-1.076630,-0.818219,6.262108,-1.773727
3.5850341,0.178251,-0.781953,-1.260984,-0.874838,7.431679,-0.986221
3.5900085,0.082483,-0.758011,-1.373512,-0.845865,8.137817,-0.382751
3.5950136,-0.046804,-0.743646,-1.459703,-0.824252,8.676033,0.430412
3.6000183,-0.135390,-0.769982,-1.531529,-0.843326,9.135651,0.995880
3.6050231,-0.247917,-0.769982,-1.584201,-0.834531,9.465271,1.706039
3.6100280,-0.288619,-0.789136,-1.581807,-0.851340,9.456596,1.970161
3.6150329,-0.374810,-0.825048,-1.562654,-0.882508,9.346985,2.530540
3.6200378,-0.439453,-0.880116,-1.512375,-0.935287,9.045708,2.967453
3.6250124,-0.461001,-0.963912,-1.450126,-1.020098,8.673782,3.148666
3.6300173,-0.446636,-1.069258,-1.330416,-1.131038,7.926903,3.111908
3.6350219,-0.434665,-1.167419,-1.213100,-1.233039,7.175850,3.086151
3.6400268,-0.405935,-1.234457,-1.083813,-1.303905,6.326004,2.931992
3.6450319,-0.381993,-1.301495,-0.937767,-1.372248,5.349968,2.807350
3.6500366,-0.329320,-1.361350,-0.767779,-1.432243,4.197937,2.483604
3.6550109,-0.307772,-1.402051,-0.602579,-1.467564,3.069878,2.357307
3.6600161,-0.274253,-1.464300,-0.444561,-1.522278,1.970970,2.157837
3.6650209,-0.295801,-1.481060,-0.344005,-1.529895,1.278732,2.312630
3.6700258,-0.276648,-1.493032,-0.243448,-1.534227,0.586670,2.187080
3.6750305,-0.286224,-1.493032,-0.135709,-1.522793,-0.144722,2.252647
3.6800356,-0.255100,-1.497820,-0.037547,-1.518514,-0.815216,2.041588
3.6850097,-0.255100,-1.493032,0.043856,-1.503759,-1.361588,2.039513
3.6900146,-0.247917,-1.449935,0.106105,-1.453408,-1.742561,1.972000
3.6950197,-0.291013,-1.430781,0.134836,-1.427820,-1.914787,2.256866
3.7000244,-0.305378,-1.442753,0.125259,-1.439998,-1.860878,2.360062
3.7050292,-0.372416,-1.449935,0.091740,-1.446774,-1.638481,2.819633
3.7100341,-0.405935,-1.485848,0.003154,-1.490966,-1.071571,3.067360
3.7150087,-0.415511,-1.538521,-0.154863,-1.560321,-0.040298,3.162529
3.7200134,-0.417906,-1.588799,-0.284150,-1.622585,0.811340,3.207878
3.7250185,-0.427482,-1.584011,-0.396677,-1.626397,1.588959,3.271225
3.7300231,-0.439453,-1.579223,-0.502022,-1.628010,2.317711,3.350998
3.7350280,-0.458607,-1.548098,-0.588213,-1.600437,2.924377,3.464149
3.7400329,-0.477761,-1.524156,-0.660039,-1.578427,3.426308,3.580849
3.7450380,-0.501703,-1.505002,-0.691164,-1.558513,3.645821,3.732544
3.7500124,-0.518462,-1.493032,-0.698347,-1.545328,3.698669,3.839203
3.7550170,-0.540010,-1.488242,-0.724683,-1.539509,3.880409,3.982849
3.7600222,-0.544798,-1.445147,-0.703135,-1.495369,3.744759,3.986862
3.7650268,-0.504097,-1.437964,-0.703135,-1.492070,3.745636,3.706558
3.7700317,-0.501703,-1.435570,-0.695952,-1.489625,3.697433,3.688843
3.7750366,-0.516068,-1.416416,-0.695952,-1.469240,3.702934,3.773964
3.7800109,-0.511279,-1.414022,-0.676799,-1.466522,3.573753,3.740112
3.7850161,-0.504097,-1.402051,-0.674405,-1.455173,3.560760,3.684151
3.7900207,-0.453819,-1.382897,-0.607367,-1.437482,3.112564,3.333717
3.7950258,-0.413117,-1.397263,-0.595396,-1.454558,3.025673,3.067261
3.8000305,-0.391569,-1.387686,-0.561877,-1.444949,2.802124,2.916611
3.8050354,-0.343685,-1.354167,-0.545118,-1.414241,2.700531,2.576843
3.8100097,-0.279042,-1.358955,-0.571454,-1.424909,2.874298,2.143753
3.8150148,-0.195245,-1.373321,-0.602579,-1.445881,3.077316,1.584030
3.8200197,-0.089900,-1.375715,-0.612155,-1.453899,3.139450,0.872276
3.8250244,-0.008497,-1.390080,-0.624126,-1.471910,3.214676,0.324295
3.8300292,0.101636,-1.346985,-0.681587,-1.434367,3.615219,-0.429146
3.8350344,0.118396,-1.366138,-0.717500,-1.455227,3.852638,-0.540024
3.8400085,0.147126,-1.332620,-0.796509,-1.424754,4.393333,-0.737907
3.8450134,0.123184,-1.301495,-0.865941,-1.394890,4.865585,-0.580070
3.8500185,0.068117,-1.282341,-0.949738,-1.375817,5.429977,-0.213127
3.8550229,0.027416,-1.241640,-1.047900,-1.334438,6.087616,0.051910
3.8600280,-0.020468,-1.215303,-1.098178,-1.306376,6.421646,0.365288
3.8650329,-0.113842,-1.165026,-1.179581,-1.251468,6.956841,0.970848
3.8700378,-0.149755,-1.119535,-1.256196,-1.202725,7.454964,1.193413
3.8750122,-0.176091,-1.083623,-1.292109,-1.164562,7.683594,1.354240
3.8800173,-0.171303,-1.083623,-1.306474,-1.164367,7.777596,1.322937
3.8850222,-0.152149,-1.095593,-1.296897,-1.177562,7.717529,1.201500
3.8900268,-0.137784,-1.093200,-1.234648,-1.177526,7.309464,1.106689
3.8950317,-0.068352,-1.102777,-1.186764,-1.191053,6.997200,0.654373
3.9000368,-0.101871,-1.112353,-1.143668,-1.199913,6.715073,0.876884
3.9050112,-0.149755,-1.081228,-1.090996,-1.167164,6.367546,1.181290
3.9100158,-0.245523,-1.050104,-1.033535,-1.131166,5.991394,1.795059
3.9150209,-0.353262,-1.016585,-0.954526,-1.090404,5.478683,2.480125
3.9200258,-0.420300,-0.987854,-0.873123,-1.055686,4.954491,2.899223
3.9250305,-0.484943,-0.997431,-0.746231,-1.056777,4.133919,3.320831
3.9300354,-0.489732,-0.966307,-0.624126,-1.020626,3.354774,3.334450
3.9350097,-0.420300,-0.935182,-0.485263,-0.987888,2.472466,2.872803
3.9400148,-0.326926,-0.918423,-0.346399,-0.968396,1.589287,2.266922
3.9450195,-0.243129,-0.913634,-0.255419,-0.961423,1.008965,1.728180
3.9500244,-0.166514,-0.887298,-0.183593,-0.932804,0.565094,1.228699
3.9550292,-0.109054,-0.856174,-0.106979,-0.896940,0.097862,0.852654
3.9600341,-0.022862,-0.772376,0.017520,-0.803370,-0.628578,0.285416
3.9650085,0.003474,-0.712522,0.101317,-0.734795,-1.105431,0.107750
3.9700136,0.025022,-0.655061,0.149201,-0.672405,-1.356407,-0.037338
3.9750185,0.072906,-0.576052,0.185114,-0.590594,-1.514145,-0.346962
3.9800234,0.068117,-0.525774,0.242575,-0.533030,-1.821770,-0.324120
3.9850280,0.056146,-0.415640,0.292853,-0.416790,-2.031784,-0.265930
3.9900331,0.027416,-0.362967,0.283276,-0.365273,-1.930359,-0.099358
3.9950378,-0.018074,-0.279171,0.261728,-0.283949,-1.733925,0.160492
4.0000124,-0.063564,-0.195374,0.252151,-0.200747,-1.610588,0.415756
4.0050173,-0.149755,-0.111577,0.266517,-0.112512,-1.626595,0.906219
4.0100222,-0.216793,-0.020597,0.266517,-0.019328,-1.554634,1.274117
4.0150270,-0.233552,0.072777,0.244969,0.071193,-1.361435,1.344032
4.0200315,-0.233552,0.156574,0.199479,0.148542,-1.043900,1.319542
4.0250368,-0.214398,0.226006,0.074980,0.202074,-0.297211,1.190636
4.0300112,-0.185668,0.293043,-0.015999,0.257830,0.252205,1.009979
4.0350161,-0.207216,0.379234,-0.104585,0.336110,0.793091,1.108887
4.0400209,-0.214398,0.443878,-0.212324,0.391644,1.421806,1.131989
4.0450258,-0.197639,0.580348,-0.303303,0.520036,1.978546,1.004410
4.0500307,-0.219187,0.769489,-0.375129,0.704834,2.436287,1.074661
4.0550351,-0.204822,1.018487,-0.446955,0.948371,2.894920,0.938087
4.0600100,-0.226369,1.301003,-0.456532,1.230668,3.022255,0.985031
4.0650148,-0.214398,1.660132,-0.427802,1.589947,2.971321,0.845383
4.0700197,-0.140178,1.992927,-0.372735,1.922128,2.788887,0.417900
4.0750241,0.027416,2.313749,-0.344005,2.239347,2.736526,-0.425278
4.0800295,0.221346,2.536410,-0.382312,2.457241,2.971176,-1.344772
4.0850339,0.367393,2.672880,-0.506810,2.587953,3.573479,-2.016861
4.0900083,0.458372,2.775830,-0.686376,2.685642,4.408691,-2.426910
4.0950136,0.436824,2.962579,-0.932978,2.867735,5.536003,-2.317978
4.1000185,0.305143,3.087077,-1.093390,2.990983,6.252007,-1.726555
4.1050234,0.120790,3.201999,-1.246619,3.108366,6.923370,-0.914436
4.1100278,-0.068352,3.281007,-1.380694,3.193788,7.503075,-0.091850
4.1150331,-0.180880,3.266642,-1.502798,3.186660,8.037903,0.401810
4.1200376,-0.183274,3.230729,-1.565048,3.153270,8.316170,0.417740
4.1250124,-0.178485,3.144538,-1.529135,3.065610,8.173409,0.409866
4.1300173,-0.200033,3.082289,-1.397454,2.999809,7.600357,0.514977
4.1350222,-0.152149,3.008068,-1.186764,2.919719,6.670189,0.313538
4.1400270,-0.068352,2.912300,-0.760596,2.823421,4.759407,-0.048859
4.1450319,0.027416,2.838079,-0.485263,2.755904,3.507843,-0.472992
4.1500368,0.120790,2.821321,-0.217112,2.752103,2.293022,-0.894470
4.1550112,0.171068,2.838079,0.077375,2.790617,0.973015,-1.122841
4.1600161,0.209375,2.816532,0.398198,2.800946,-0.475067,-1.295685
4.1650209,0.245288,2.704004,0.496360,2.700515,-0.975319,-1.457382
4.1700258,0.233317,2.603448,0.690290,2.625869,-1.909981,-1.401222
4.1750302,0.173462,2.462191,0.826760,2.505961,-2.622398,-1.120087
4.1800356,0.068117,2.194039,0.781270,2.235340,-2.598412,-0.607765
4.1850100,-0.113842,1.889976,0.644801,1.919238,-2.161446,0.306770
4.1900148,-0.319743,1.674498,0.553821,1.701978,-1.861649,1.366089
4.1950197,-0.551981,1.554788,0.426928,1.581055,-1.306877,2.561760
4.2000241,-0.733940,1.444654,0.340737,1.476008,-0.937683,3.521111
4.2050295,-0.932659,1.370434,0.278488,1.414638,-0.658440,4.561913
4.2100339,-1.035610,1.296214,0.240180,1.348432,-0.501541,5.126289
4.2150087,-1.059552,1.205235,0.170749,1.253804,-0.198441,5.303696
4.2200136,-1.073917,1.128620,0.082163,1.170680,0.215218,5.425392
4.2250185,-1.081099,1.035246,-0.008817,1.070527,0.639046,5.522324
4.2300234,-1.081099,0.937083,-0.140498,0.961983,1.281616,5.586411
4.2350283,-1.064340,0.843710,-0.205141,0.862426,1.582741,5.559860
4.2400327,-1.081099,0.776672,-0.224295,0.796751,1.658455,5.693665
4.2450380,-1.090676,0.692875,-0.236266,0.714191,1.689552,5.802284
4.2500124,-1.018850,0.611472,-0.174016,0.629540,1.316010,5.471153
4.2550173,-0.925476,0.556406,-0.116556,0.568857,0.974022,5.000114
4.2600222,-0.757882,0.465425,-0.042335,0.467673,0.514114,4.135414
4.2650270,-0.580711,0.376841,0.060615,0.374147,-0.111549,3.198059
4.2700319,-0.346079,0.228400,0.180325,0.223666,-0.882690,1.938194
4.2750363,-0.164120,0.089537,0.316795,0.093945,-1.759155,0.938751
4.2800107,0.025022,-0.030174,0.462841,-0.010110,-2.693985,-0.135574
4.2850161,0.168674,-0.140307,0.577763,-0.103321,-3.456154,-0.968765
4.2900209,0.341056,-0.260017,0.730992,-0.195093,-4.462517,-1.993729
4.2950253,0.530198,-0.415640,0.924922,-0.307280,-5.763741,-3.151962
4.3000302,0.714552,-0.523379,1.102093,-0.367907,-6.927124,-4.304131
4.3050351,0.858204,-0.614359,1.264899,-0.410669,-7.994713,-5.221840
4.3100100,0.953972,-0.686185,1.401368,-0.439688,-8.889931,-5.847939
4.3150144,0.977914,-0.762799,1.511501,-0.482672,-9.652267,-6.034401
4.3200197,0.985097,-0.827443,1.545020,-0.535032,-9.954369,-6.111748
4.3250246,0.942001,-0.913634,1.545020,-0.620828,-10.105286,-5.879982
4.3300295,0.889329,-0.973489,1.528261,-0.686491,-10.114517,-5.569809
4.3350344,0.860598,-1.090805,1.504319,-0.807467,-10.177254,-5.435677
4.3400083,0.817502,-1.169814,1.439675,-0.903790,-9.927055,-5.186714
4.3450136,0.817502,-1.188968,1.360667,-0.943544,-9.475540,-5.194702
4.3500185,0.836656,-1.236852,1.262504,-1.014186,-8.946686,-5.342064
4.3550234,0.860598,-1.260794,1.169131,-1.059358,-8.400421,-5.512009
4.3600283,0.901300,-1.284736,1.032661,-1.112658,-7.574409,-5.794685
4.3650327,0.951578,-1.308678,0.932105,-1.155190,-6.966103,-6.142776
4.3700376,1.021010,-1.303889,0.805212,-1.172393,-6.140648,-6.603828
4.3750124,1.052134,-1.265582,0.683108,-1.157069,-5.303963,-6.788147
4.3800168,1.068894,-1.287129,0.572974,-1.197520,-4.620163,-6.912743
4.3850217,1.037769,-1.260794,0.434111,-1.198925,-3.695236,-6.689919
4.3900270,0.997068,-1.215303,0.359890,-1.169822,-3.170235,-6.394203
4.3950319,0.934818,-1.188968,0.266517,-1.163158,-2.545021,-5.969238
4.4000368,0.886934,-1.107565,0.165960,-1.100553,-1.824280,-5.615349
4.4050107,0.800743,-1.040527,0.041462,-1.055769,-0.973335,-5.024834
4.4100161,0.724129,-0.947153,-0.071066,-0.980221,-0.188515,-4.495712
4.4150209,0.647514,-0.851385,-0.157257,-0.897389,0.418404,-3.976479
4.4200258,0.602024,-0.808290,-0.269785,-0.866460,1.152412,-3.676407
4.4250307,0.570900,-0.738857,-0.341611,-0.804105,1.638306,-3.464348
4.4300351,0.592448,-0.693368,-0.420619,-0.763647,2.153091,-3.590004
4.4350100,0.580477,-0.664638,-0.480474,-0.739193,2.537537,-3.508911
4.4400148,0.537381,-0.638301,-0.523570,-0.716740,2.814644,-3.234856
4.4450197,0.458372,-0.568870,-0.502022,-0.648166,2.704697,-2.733658
4.4500241,0.336268,-0.528168,-0.523570,-0.610386,2.850784,-1.976212
4.4550290,0.195010,-0.468312,-0.487657,-0.548516,2.651550,-1.108673
4.4600339,0.032204,-0.398881,-0.444561,-0.473901,2.416000,-0.122818
4.4650087,-0.152149,-0.362967,-0.336822,-0.424356,1.783096,0.986595
4.4700131,-0.377204,-0.305507,-0.135709,-0.337784,0.614471,2.321373
4.4750185,-0.549587,-0.255229,0.094134,-0.250653,-0.706390,3.326965
4.4800229,-0.724363,-0.240864,0.347919,-0.187352,-2.169151,4.355179
4.4850283,-0.856044,-0.224104,0.572974,-0.122201,-3.446106,5.121239
4.4900331,-0.920688,-0.173826,0.757328,-0.033646,-4.445351,5.464958
4.4950380,-0.987725,-0.130731,0.927316,0.048690,-5.352974,5.823944
4.5000124,-0.973360,-0.097212,1.047026,0.103617,-5.988594,5.715492
4.5050173,-0.970966,-0.056510,1.195467,0.174519,-6.765610,5.671608
4.5100222,-0.987725,-0.044539,1.324754,0.217436,-7.460823,5.759430
4.5150270,-1.011667,0.044046,1.501925,0.348155,-8.304405,5.831009
4.5200315,-1.042792,0.103902,1.638394,0.443911,-8.949043,5.963425
4.5250363,-1.026033,0.199670,1.777258,0.569906,-9.551353,5.798004
4.5300112,-1.018850,0.206852,1.820354,0.587496,-9.768692,5.752434
4.5350156,-0.978149,0.226006,1.856267,0.610660,-9.936226,5.510239
4.5400205,-0.887169,0.271496,2.047803,0.697661,-10.879303,4.969566
4.5450253,-0.767459,0.266707,2.069351,0.686985,-11.018433,4.300957
4.5500307,-0.671691,0.266707,2.076533,0.680137,-11.070343,3.762421
4.5550356,-0.585500,0.297832,2.069351,0.700368,-10.996368,3.262077
4.5600095,-0.561558,0.594713,2.021466,0.968302,-10.303947,2.994011
4.5650148,-0.540010,1.128620,1.930487,1.454647,-9.114738,2.659958
4.5700197,-0.470578,1.736747,1.873026,2.022713,-8.096840,2.095268
4.5750246,-0.257494,2.189251,1.695855,2.409925,-6.800713,0.943939
4.5800295,0.209375,2.287414,1.293629,2.412368,-4.889015,-1.283356
4.5850339,0.513439,2.057570,0.817183,2.106609,-2.863976,-2.743660
4.5900087,0.628361,1.712805,0.297641,1.698259,-0.590866,-3.348801
4.5950136,0.546958,1.387194,-0.243448,1.321913,1.958328,-2.984543
4.6000185,0.348239,1.119043,-0.724683,1.027313,4.371811,-1.978920
4.6050229,-0.037227,0.860469,-1.170004,0.769546,6.720032,0.077812
4.6100278,-0.377204,0.786249,-1.421396,0.716941,8.078133,1.921242
4.6150327,-0.726758,0.807796,-1.548288,0.770793,8.748146,3.786400
4.6200380,-0.994908,0.915536,-1.574625,0.907313,8.852684,5.147575
4.6250119,-1.196021,1.114255,-1.483645,1.125254,8.323502,6.063637
4.6300173,-1.193627,1.293819,-1.328022,1.297593,7.492180,5.929527
4.6350222,-1.038004,1.482962,-1.102967,1.462486,6.337303,5.028526
4.6400270,-0.769853,1.588306,-0.813268,1.541510,4.886688,3.636116
4.6450319,-0.518462,1.614643,-0.554695,1.555502,3.596497,2.373131
4.6500368,-0.264677,1.588306,-0.344005,1.525255,2.534203,1.112511
4.6550112,-0.113842,1.485356,-0.229083,1.424023,1.921822,0.374138
4.6600161,0.044175,1.339310,-0.102190,1.283912,1.220245,-0.410683
4.6650209,0.183039,1.188475,0.012731,1.141902,0.561493,-1.116974
4.6700258,0.379364,1.001727,0.242575,0.980639,-0.733727,-2.147972
4.6750302,0.484708,0.944266,0.458053,0.952544,-1.895836,-2.711357
4.6800351,0.578082,0.939478,0.711838,0.987696,-3.218155,-3.208572
4.6850100,0.659485,0.927506,0.968018,1.022365,-4.550110,-3.643707
4.6900144,0.750465,0.937083,1.188284,1.077696,-5.665710,-4.125450
4.6950192,0.882146,0.884411,1.434887,1.085328,-6.971390,-4.840645
4.7000246,0.910876,0.810191,1.528261,1.036201,-7.532074,-5.017616
4.7050290,0.894117,0.688087,1.631212,0.941525,-8.211487,-4.966461
4.7100344,0.889329,0.573165,1.662336,0.837816,-8.522285,-4.977531
4.7150083,0.877358,0.441483,1.619241,0.699080,-8.475685,-4.954460
4.7200136,0.803137,0.300226,1.578539,0.548347,-8.458260,-4.582787
4.7250185,0.669062,0.178122,1.485165,0.401129,-8.133636,-3.853096
4.7300234,0.604419,0.094325,1.367849,0.289442,-7.612968,-3.499405
4.7350283,0.580477,0.015316,1.267293,0.188613,-7.165215,-3.375565
4.7400327,0.618784,-0.078058,1.121247,0.066517,-6.469353,-3.617706
4.7450376,0.664274,-0.113971,1.020690,0.011906,-5.945412,-3.893250
4.7500124,0.695398,-0.171432,0.896192,-0.068084,-5.304436,-4.091423
4.7550173,0.666668,-0.202557,0.788453,-0.120347,-4.723701,-3.928780
4.7600217,0.609207,-0.248046,0.654377,-0.191281,-3.999977,-3.596657
4.7650270,0.513439,-0.300718,0.587340,-0.257442,-3.665573,-3.032227
4.7700315,0.400911,-0.310295,0.561003,-0.273423,-3.523079,-2.356323
4.7750368,0.297961,-0.331843,0.539456,-0.299047,-3.418533,-1.736771
4.7800107,0.233317,-0.279171,0.561003,-0.243516,-3.493454,-1.347893
4.7850156,0.214164,-0.183403,0.628041,-0.137800,-3.788345,-1.236351
4.7900209,0.214164,-0.183403,0.709444,-0.123667,-4.257500,-1.236351
4.7950258,0.218952,-0.195374,0.810000,-0.117087,-4.848282,-1.264420
4.8000307,0.240500,-0.240864,0.917740,-0.140960,-5.518394,-1.391747
4.8050356,0.283596,-0.327055,1.058998,-0.196071,-6.435211,-1.650032
4.8100100,0.333874,-0.367756,1.149977,-0.215584,-7.011147,-1.954948
4.8150148,0.314720,-0.420428,1.212226,-0.252751,-7.440895,-1.840378
4.8200197,0.297961,-0.501831,1.272081,-0.317794,-7.901039,-1.739670
4.8250246,0.242894,-0.568870,1.353484,-0.362872,-8.471130,-1.399979
4.8300290,0.171068,-0.635907,1.379820,-0.420637,-8.725044,-0.950844
4.8350339,0.063329,-0.643089,1.379820,-0.425831,-8.733269,-0.278244
4.8400087,-0.092294,-0.657454,1.377426,-0.435635,-8.733864,0.695457
4.8450131,-0.264677,-0.662243,1.339119,-0.441732,-8.504272,1.771965
4.8500180,-0.408329,-0.647878,1.255322,-0.439204,-7.977974,2.659676
4.8550229,-0.530433,-0.633512,1.209832,-0.426617,-7.676437,3.409309
4.8600278,-0.559163,-0.607177,1.178707,-0.405932,-7.453423,3.572327
4.8650331,-0.508885,-0.604782,1.102093,-0.425374,-7.006577,3.260925
4.8700380,-0.477761,-0.580840,0.984777,-0.430236,-6.287560,3.056847
4.8750124,-0.480155,-0.595205,0.874644,-0.466852,-5.653519,3.078796
4.8800173,-0.489732,-0.623936,0.759722,-0.516687,-5.001930,3.152504
4.8850222,-0.506491,-0.650272,0.625647,-0.565750,-4.224777,3.269958
4.8900270,-0.516068,-0.693368,0.513119,-0.626560,-3.588051,3.352379
4.8950315,-0.575923,-0.726887,0.402986,-0.671922,-2.944138,3.744377
4.9000363,-0.635778,-0.729280,0.314401,-0.681914,-2.398186,4.119331
4.9050112,-0.707604,-0.741252,0.252151,-0.695225,-2.019783,4.575005
4.9100161,-0.781824,-0.746040,0.197085,-0.699258,-1.677956,5.040825
4.9150205,-0.832102,-0.724492,0.165960,-0.676259,-1.464218,5.337456
4.9200253,-0.810555,-0.695762,0.163566,-0.650826,-1.428772,5.182579
4.9250302,-0.774642,-0.664638,0.192296,-0.620548,-1.583038,4.938179
4.9300356,-0.676479,-0.645484,0.247363,-0.604795,-1.911942,4.319145
4.9350095,-0.551981,-0.633512,0.312006,-0.595739,-2.305389,3.542587
4.9400144,-0.429877,-0.597600,0.381438,-0.560068,-2.703262,2.769722
4.9450197,-0.331714,-0.566475,0.448476,-0.525884,-3.085190,2.150688
4.9500246,-0.231158,-0.511409,0.539456,-0.462821,-3.582710,1.512268
4.9550295,-0.171303,-0.482677,0.613676,-0.424939,-3.998596,1.136627
4.9600344,-0.092294,-0.458735,0.649589,-0.398459,-4.190033,0.647278
4.9650087,-0.106659,-0.475495,0.678319,-0.409262,-4.377579,0.739159
4.9700136,-0.116236,-0.513803,0.702261,-0.442175,-4.561089,0.807510
4.9750185,-0.149755,-0.547321,0.750145,-0.464760,-4.881813,1.022728
4.9800234,-0.188062,-0.576052,0.769299,-0.487519,-5.026817,1.267570
4.9850278,-0.214398,-0.619147,0.788453,-0.524750,-5.189980,1.444351
4.9900327,-0.214398,-0.638301,0.810000,-0.539310,-5.341698,1.450645
4.9950380,-0.200033,-0.667031,0.874644,-0.555236,-5.764816,1.370499
5.0000119,-0.245523,-0.640696,0.912951,-0.519243,-5.957733,1.645027
5.0050168,-0.295801,-0.583235,1.039844,-0.433334,-6.632156,1.935669
5.0100222,-0.324532,-0.576052,1.147583,-0.400502,-7.253128,2.110229
5.0150270,-0.329320,-0.528168,1.226591,-0.335379,-7.647064,2.120674
5.0200319,-0.310166,-0.477889,1.315177,-0.266639,-8.089561,1.983894
5.0250368,-0.219187,-0.430005,1.346302,-0.217724,-8.206688,1.412743
5.0300107,-0.142572,-0.396486,1.317571,-0.195807,-7.999573,0.937622
5.0350161,-0.063564,-0.384516,1.252928,-0.202639,-7.617172,0.455666
5.0400209,0.015445,-0.355785,1.169131,-0.196426,-7.100937,-0.028099
5.0450258,0.096848,-0.350997,1.063786,-0.216852,-6.491165,-0.520927
5.0500302,0.161491,-0.327055,0.910557,-0.226272,-5.577606,-0.913467
5.0550351,0.211769,-0.331843,0.774087,-0.257825,-4.791039,-1.216568
5.0600100,0.264442,-0.331843,0.680714,-0.275016,-4.246384,-1.534470
5.0650148,0.278807,-0.298325,0.565792,-0.261690,-3.540237,-1.621017
5.0700192,0.290778,-0.260017,0.414957,-0.247587,-2.621582,-1.692558
5.0750246,0.317114,-0.231287,0.323977,-0.232234,-2.064125,-1.849495
5.0800290,0.314720,-0.188191,0.254546,-0.198997,-1.623444,-1.834045
5.0850344,0.283596,-0.121154,0.201873,-0.139411,-1.265770,-1.648506
5.0900083,0.269230,-0.092423,0.144412,-0.117971,-0.911446,-1.563728
5.0950131,0.240500,-0.030174,0.115682,-0.059503,-0.702324,-1.395752
5.1000185,0.250077,-0.003838,0.074980,-0.038008,-0.450226,-1.452110
5.1050229,0.245288,0.034470,0.055827,-0.002047,-0.315514,-1.424774
5.1100283,0.228529,0.072777,0.034279,0.033760,-0.168045,-1.328346
5.1150331,0.211769,0.113479,0.005549,0.071294,0.020782,-1.232750
5.1200376,0.168674,0.125449,-0.030364,0.079893,0.232742,-0.985031
5.1250124,0.149520,0.132632,-0.083037,0.082125,0.537163,-0.875259
5.1300173,0.125578,0.130238,-0.159651,0.073091,0.973282,-0.737320
5.1350222,0.075300,0.149391,-0.226689,0.087417,1.365585,-0.450203
5.1400266,0.058541,0.137421,-0.296121,0.070483,1.757088,-0.352501
5.1450315,0.077694,0.158968,-0.360764,0.087040,2.135071,-0.465019
5.1500368,0.032204,0.168545,-0.446955,0.092179,2.631203,-0.205399
5.1550107,0.034599,0.139814,-0.497234,0.060635,2.909676,-0.215202
5.1600156,0.048964,0.115872,-0.506810,0.035893,2.957237,-0.294678
5.1650209,0.053752,0.087142,-0.458926,0.009748,2.672592,-0.318626
5.1700253,0.089665,0.048835,-0.420619,-0.026922,2.438110,-0.522049
5.1750307,0.118396,0.017711,-0.341611,-0.053265,1.968903,-0.685913
5.1800356,0.094454,0.029681,-0.226689,-0.032239,1.309677,-0.547829
5.1850095,0.087271,0.048835,-0.133315,-0.005003,0.781006,-0.508163
5.1900148,0.082483,0.036864,-0.004028,-0.004276,0.030869,-0.479057
5.1950197,0.094454,0.036864,0.139624,0.011409,-0.793495,-0.548584
5.2000246,0.092059,0.012922,0.259334,0.002538,-1.496117,-0.532135
5.2050290,0.120790,0.010528,0.412563,0.020778,-2.373878,-0.699203
5.2100339,0.130367,0.024893,0.515514,0.050298,-2.947304,-0.756180
5.2150087,0.168674,0.048835,0.642406,0.093902,-3.643661,-0.980431
5.2200136,0.204587,0.041653,0.747751,0.104671,-4.244385,-1.188530
5.2250180,0.254865,0.048835,0.877038,0.135257,-4.962280,-1.480568
5.2300234,0.338662,0.012922,1.020690,0.128552,-5.805046,-1.968246
5.2350278,0.391335,0.003345,1.104487,0.137125,-6.282890,-2.275665
5.2400331,0.463161,-0.034963,1.197861,0.121124,-6.848518,-2.698654
5.2450380,0.487103,-0.049328,1.269687,0.123815,-7.265541,-2.840561
5.2500119,0.446401,-0.073270,1.336725,0.115329,-7.670441,-2.604614
5.2550173,0.396123,-0.087635,1.387003,0.112619,-7.969826,-2.310356
5.2600222,0.343451,-0.097212,1.375032,0.099928,-7.917328,-2.000870
5.2650270,0.259654,-0.130731,1.341513,0.059122,-7.777092,-1.507065
5.2700319,0.214164,-0.130731,1.190678,0.024501,-6.932808,-1.238213
5.2750363,0.154309,-0.157066,1.039844,-0.033328,-6.114235,-0.882584
5.2800112,0.123184,-0.140307,0.893798,-0.046029,-5.264748,-0.699684
5.2850161,0.101636,-0.154673,0.719021,-0.092390,-4.281319,-0.570740
5.2900209,0.063329,-0.147490,0.520302,-0.117992,-3.130112,-0.344772
5.2950253,0.068117,-0.140307,0.407775,-0.128168,-2.473473,-0.374008
5.3000302,0.029810,-0.147490,0.300035,-0.149658,-1.854012,-0.146431
5.3050351,0.053752,-0.123548,0.177931,-0.142355,-1.126572,-0.291283
5.3100095,0.005868,-0.102000,0.094134,-0.129781,-0.623528,-0.012131
